Employment,PreviousSalary,YearsCode,ComputerSkills,Employed,Lang_AWS,Lang_Bash/Shell,Lang_C#,Lang_Docker,Lang_Git,Lang_HTML/CSS,Lang_Java,Lang_JavaScript,Lang_Microsoft SQL Server,Lang_MySQL,Lang_Node.js,Lang_Other,Lang_PostgreSQL,Lang_Python,Lang_React.js,Lang_SQL,Lang_TypeScript,Age (>35),edlevel_encoded
0,18912.0,6,24,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,2
1,73678.0,14,13,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,2
1,105000.0,4,16,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,2
0,16416.0,5,10,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,3
1,27096.0,33,19,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,2
0,21600.0,10,16,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0
0,14400.0,8,21,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,2
0,46176.0,9,17,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0
1,50000.0,5,11,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,2
1,4128.0,5,13,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,2
1,120000.0,15,6,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,2
1,59676.0,38,12,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,19512.0,10,19,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,2
1,27025.0,12,27,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,3
1,41568.0,40,12,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0
1,185616.0,11,22,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,3
1,6732.0,7,7,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
1,8244.0,7,7,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,2
1,124313.0,17,7,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2
1,99500.0,10,8,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,2
1,42000.0,22,14,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,2
1,12372.0,16,8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2
1,60972.0,10,11,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,2
1,34548.0,7,12,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,2
1,86000.0,7,25,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,2
0,16754.0,16,19,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,3
1,22200.0,6,12,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,2
1,200000.0,19,18,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,2
0,23352.0,10,9,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,2
1,12708.0,2,16,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0
1,60505.0,50,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4
0,94908.0,13,23,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0
0,159203.0,42,14,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,3
1,140000.0,15,11,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,2
1,86478.0,15,11,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2
1,38928.0,16,11,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,2
0,5832.0,7,9,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,2
1,64287.0,40,14,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,4
1,108893.0,24,9,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,2
1,10992.0,10,21,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,2
1,202000.0,20,11,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,2
1,6228.0,11,29,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,2
1,55872.0,15,16,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,2
1,44969.0,12,9,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3
1,19728.0,8,30,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,2
1,7116.0,13,33,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2
1,43866.0,4,17,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
0,10471.0,8,11,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,2
1,58639.0,12,20,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,2
1,15120.0,9,15,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,2
1,60958.0,6,11,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,2
1,30480.0,6,15,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,2
1,71850.0,15,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2
1,38000.0,8,12,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0
1,77556.0,15,7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
0,1344.0,8,11,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,2
0,23352.0,27,13,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0
1,100000.0,15,20,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0
0,4404.0,10,15,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,3
0,28308.0,3,10,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1,51888.0,13,14,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,2
1,64860.0,13,28,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2
1,24324.0,10,12,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0
1,33972.0,16,12,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,3
1,45814.0,3,20,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,2
1,63228.0,11,15,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,2
0,9888.0,12,21,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,3
1,4404.0,4,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2
1,67332.0,7,12,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1
1,86478.0,15,14,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,2
1,51887.0,29,10,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0
1,21408.0,7,20,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,2
1,150000.0,16,16,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,2
1,19236.0,17,14,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,3
1,114500.0,3,4,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2
1,11868.0,7,22,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2
1,100000.0,10,14,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,3
0,43239.0,20,18,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,3
1,89929.0,18,20,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,2
1,67500.0,10,25,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2
1,17616.0,13,13,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,2
1,25224.0,15,36,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,2
1,28308.0,17,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
1,27923.0,14,9,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,2
1,15600.0,6,24,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,2
1,51658.0,16,18,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,2
1,105072.0,8,14,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,2
1,36000.0,12,13,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,2
1,130000.0,6,20,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,2
1,45000.0,12,11,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2
1,46908.0,10,21,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1
1,36192.0,20,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2
1,8244.0,4,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1,49448.0,22,12,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,2
1,22339.0,11,28,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,2
1,137000.0,10,27,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
1,160000.0,30,12,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2
1,78912.0,12,30,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,3
1,38928.0,10,16,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0
1,11292.0,12,7,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,2
1,150000.0,4,27,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,2
0,9888.0,10,17,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,2
1,6283.0,6,11,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,2
1,8808.0,1,6,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,3
1,14724.0,8,11,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,3
1,25128.0,12,8,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3
1,20760.0,12,11,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,2
1,102102.0,15,19,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,2
1,51636.0,8,8,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,2
1,14400.0,10,19,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,3
1,15564.0,19,8,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,3
1,64859.0,30,40,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,150000.0,21,34,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2
1,35052.0,25,15,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,2
1,17520.0,5,19,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0
1,140088.0,15,22,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,92270.0,21,8,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2
1,3852.0,7,14,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0
1,16008.0,4,25,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,2
1,68124.0,25,22,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0
1,75631.0,10,10,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,3
1,114396.0,20,19,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,3
1,200000.0,10,22,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,2
1,54972.0,21,22,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,2
1,70000.0,5,13,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,2
1,27492.0,18,12,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,3
1,8436.0,7,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2
1,64859.0,10,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,29088.0,8,9,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,2
1,27492.0,6,16,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,2
1,6876.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,4128.0,5,9,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,2
1,103774.0,14,33,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,3
1,55130.0,10,9,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,3
0,33142.0,8,17,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,2
1,108000.0,24,15,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,2
1,196000.0,32,11,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,60505.0,8,10,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2
1,5568.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,27240.0,15,11,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,3
1,200000.0,30,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2
1,106000.0,10,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
1,24648.0,15,18,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,2
1,6156.0,6,5,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,2
1,115000.0,13,11,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2
1,72000.0,3,6,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,6708.0,5,17,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,2
1,25860.0,36,14,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,2
1,32712.0,18,7,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,3
1,28800.0,15,9,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,3
1,32988.0,23,22,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0
1,72426.0,25,12,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0
1,72642.0,13,6,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,3
1,41232.0,6,13,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,2
1,44400.0,18,11,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1,25944.0,37,8,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0
1,60000.0,8,13,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,2
1,150000.0,10,10,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,4
1,75631.0,11,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
0,120000.0,50,8,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,2
1,84019.0,5,12,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,3
1,75000.0,14,20,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,2
1,55000.0,2,13,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,2
0,67548.0,15,15,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1
0,15126.0,50,16,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,2
1,210000.0,11,7,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2
1,20244.0,10,13,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,3
0,176412.0,21,7,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,19440.0,12,25,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
1,135000.0,13,38,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2
0,5928.0,7,13,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,2
1,28596.0,10,20,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
1,121979.0,18,9,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,3
1,48000.0,12,28,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,2
0,16284.0,3,12,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,2
1,47563.0,16,15,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,3
1,72500.0,8,12,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,2
1,15358.0,7,10,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2
0,112392.0,18,16,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,3
1,77000.0,10,13,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,2
0,151337.0,37,6,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1
1,64859.0,30,15,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,3
1,97400.0,24,10,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,3
1,115000.0,20,21,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2
1,20952.0,8,21,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,3
1,170000.0,20,9,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,2
1,40860.0,6,23,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,2
1,216196.0,30,7,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,4
0,194577.0,10,8,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,3
1,122796.0,10,9,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2
1,54480.0,34,21,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1
1,86000.0,10,13,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,2
1,17652.0,10,26,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
1,70632.0,11,19,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,2
1,92000.0,6,10,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,2
0,60000.0,10,10,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,2
1,16754.0,10,11,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,3
1,60000.0,18,15,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,2
1,30716.0,16,11,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,3
1,180000.0,25,11,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2
1,27923.0,7,13,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,2
1,20016.0,8,11,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,2
1,209000.0,41,9,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2
1,4887.0,2,12,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2
1,20000.0,4,12,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,2
0,72000.0,16,12,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0
1,140000.0,11,21,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,2
1,4128.0,5,14,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1
1,115000.0,20,19,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,2
0,7092.0,6,18,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,2
1,88489.0,15,16,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,2
1,26736.0,13,14,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,2
0,106092.0,16,20,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0
1,48660.0,25,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,45156.0,10,9,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,2
0,13740.0,16,12,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,3
0,24396.0,7,11,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,2
0,3612.0,11,18,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,2
1,54049.0,8,8,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0
0,5832.0,15,24,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,3
1,13962.0,5,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,41077.0,25,11,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,2
0,138936.0,21,28,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,2
1,38484.0,20,16,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0
1,148000.0,15,13,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,2
1,34428.0,10,13,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,2
1,19759.0,7,35,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,2
1,20384.0,8,9,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,2
1,28596.0,12,10,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,2
1,51888.0,26,5,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3
0,44320.0,8,17,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,3
1,82080.0,10,12,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,2
0,68000.0,10,11,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0
1,13740.0,22,11,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2
1,103776.0,12,11,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0
0,86731.0,15,20,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0
1,40400.0,18,22,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,3
0,9000.0,10,14,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1
0,140000.0,16,12,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,2
1,10800.0,7,35,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2
1,44678.0,11,9,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2
1,38484.0,12,13,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0
1,10344.0,11,14,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,64859.0,42,12,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,2
0,64860.0,13,18,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,2
1,16157.0,9,15,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
1,41232.0,10,19,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,2
0,56750.0,20,27,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,98321.0,7,10,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,2
1,15134.0,5,5,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,2
1,135000.0,14,15,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,2
1,16488.0,15,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2
1,13740.0,20,15,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,2
0,97288.0,16,11,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1,28860.0,18,12,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,3
1,185000.0,12,24,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,2
0,32988.0,20,10,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,2
1,41077.0,13,14,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,2
0,150000.0,17,14,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0
0,32424.0,7,10,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1
0,17124.0,7,14,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
0,103776.0,14,15,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,2
0,64859.0,22,20,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,3
1,160000.0,18,7,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2
1,30000.0,15,22,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,2
1,27227.0,2,19,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,2
1,82000.0,16,16,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,2
1,25872.0,21,15,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,2
1,162000.0,11,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3
1,75000.0,6,17,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,2
